4.4,Elkhart County,CN1803900000000,Indiana,IN
5.0,Fayette County,CN1804100000000,Indiana,IN
3.6,Floyd County,CN1804300000000,Indiana,IN
4.1,Fountain County,CN1804500000000,Indiana,IN
3.7,Franklin County,CN1804700000000,Indiana,IN
4.7,Fulton County,CN1804900000000,Indiana,IN
3.2,Gibson County,CN1805100000000,Indiana,IN
4.6,Grant County,CN1805300000000,Indiana,IN
4.4,Greene County,CN1805500000000,Indiana,IN
3.1,Hamilton County,CN1805700000000,Indiana,IN
3.3,Hancock County,CN1805900000000,Indiana,IN
3.8,Harrison County,CN1806100000000,Indiana,IN
3.2,Hendricks County,CN1806300000000,Indiana,IN
4.0,Henry County,CN1806500000000,Indiana,IN
7.3,Howard County,CN1806700000000,Indiana,IN
3.6,Huntington County,CN1806900000000,Indiana,IN
3.2,Jackson County,CN1807100000000,Indiana,IN
4.4,Jasper County,CN1807300000000,Indiana,IN
3.7,Jay County,CN1807500000000,Indiana,IN
3.8,Jefferson County,CN1807700000000,Indiana,IN
4.3,Jennings County,CN1807900000000,Indiana,IN
3.3,Johnson County,CN1808100000000,Indiana,IN
3.8,Knox County,CN1808300000000,Indiana,IN
4.3,Kosciusko County,CN1808500000000,Indiana,IN
3.4,LaGrange County,CN1808700000000,Indiana,IN
5.8,Lake County,CN1808900000000,Indiana,IN
4.7,LaPorte County,CN1809100000000,Indiana,IN
4.3,Lawrence County,CN1809300000000,Indiana,IN
4.0,Madison County,CN1809500000000,Indiana,IN
4.0,Marion County,CN1809700000000,Indiana,IN
3.9,Marshall County,CN1809900000000,Indiana,IN
3.1,Martin County,CN1810100000000,Indiana,IN
5.0,Miami County,CN1810300000000,Indiana,IN
3.3,Monroe County,CN1810500000000,Indiana,IN
3.3,Montgomery County,CN1810700000000,Indiana,IN
3.7,Morgan County,CN1810900000000,Indiana,IN
4.6,Newton County,CN1811100000000,Indiana,IN
3.9,Noble County,CN1811300000000,Indiana,IN
3.2,Ohio County,CN1811500000000,Indiana,IN
4.0,Orange County,CN1811700000000,Indiana,IN
4.1,Owen County,CN1811900000000,Indiana,IN
4.2,Parke County,CN1812100000000,Indiana,IN
3.8,Perry County,CN1812300000000,Indiana,IN
4.0,Pike County,CN1812500000000,Indiana,IN
4.5,Porter County,CN1812700000000,Indiana,IN
3.4,Posey County,CN1812900000000,Indiana,IN
3.6,Pulaski County,CN1813100000000,Indiana,IN
3.9,Putnam County,CN1813300000000,Indiana,IN
4.3,Randolph County,CN1813500000000,Indiana,IN
3.6,Ripley County,CN1813700000000,Indiana,IN
3.4,Rush County,CN1813900000000,Indiana,IN
4.6,St. Joseph County,CN1814100000000,Indiana,IN
4.9,Scott County,CN1814300000000,Indiana,IN
3.6,Shelby County,CN1814500000000,Indiana,IN
3.7,Spencer County,CN1814700000000,Indiana,IN
5.5,Starke County,CN1814900000000,Indiana,IN
3.9,Steuben County,CN1815100000000,Indiana,IN
4.0,Sullivan County,CN1815300000000,Indiana,IN
4.7,Switzerland County,CN1815500000000,Indiana,IN
3.5,Tippecanoe County,CN1815700000000,Indiana,IN
4.2,Tipton County,CN1815900000000,Indiana,IN
2.8,Union County,CN1816100000000,Indiana,IN
3.7,Vanderburgh County,CN1816300000000,Indiana,IN
4.7,Vermillion County,CN1816500000000,Indiana,IN
4.2,Vigo County,CN1816700000000,Indiana,IN
4.0,Wabash County,CN1816900000000,Indiana,IN
3.2,Warren County,CN1817100000000,Indiana,IN
3.2,Warrick County,CN1817300000000,Indiana,IN
3.6,Washington County,CN1817500000000,Indiana,IN
4.5,Wayne County,CN1817700000000,Indiana,IN
3.2,Wells County,CN1817900000000,Indiana,IN
4.3,White County,CN1818100000000,Indiana,IN
3.5,Whitley County,CN1818300000000,Indiana,IN
2.2,Adair County,CN1900100000000,Iowa,IA
2.4,Adams County,CN1900300000000,Iowa,IA
3.9,Allamakee County,CN1900500000000,Iowa,IA
3.6,Appanoose County,CN1900700000000,Iowa,IA
2.0,Audubon County,CN1900900000000,Iowa,IA
2.8,Benton County,CN1901100000000,Iowa,IA
3.8,Black Hawk County,CN1901300000000,Iowa,IA
2.5,Boone County,CN1901500000000,Iowa,IA
2.7,Bremer County,CN1901700000000,Iowa,IA
3.1,Buchanan County,CN1901900000000,Iowa,IA
2.2,Buena Vista County,CN1902100000000,Iowa,IA
3.3,Butler County,CN1902300000000,Iowa,IA
2.6,Calhoun County,CN1902500000000,Iowa,IA
2.1,Carroll County,CN1902700000000,Iowa,IA
2.6,Cass County,CN1902900000000,Iowa,IA
2.9,Cedar County,CN1903100000000,Iowa,IA
2.8,Cerro Gordo County,CN1903300000000,Iowa,IA
2.4,Cherokee County,CN1903500000000,Iowa,IA
3.0,Chickasaw County,CN1903700000000,Iowa,IA
2.7,Clarke County,CN1903900000000,Iowa,IA
2.8,Clay County,CN1904100000000,Iowa,IA
4.0,Clayton County,CN1904300000000,Iowa,IA
3.9,Clinton County,CN1904500000000,Iowa,IA
4.8,Crawford County,CN1904700000000,Iowa,IA
2.8,Dallas County,CN1904900000000,Iowa,IA
3.2,Davis County,CN1905100000000,Iowa,IA
2.6,Decatur County,CN1905300000000,Iowa,IA
2.7,Delaware County,CN1905500000000,Iowa,IA
3.5,Des Moines County,CN1905700000000,Iowa,IA
3.1,Dickinson County,CN1905900000000,Iowa,IA
3.4,Dubuque County,CN1906100000000,Iowa,IA
2.9,Emmet County,CN1906300000000,Iowa,IA
3.2,Fayette County,CN1906500000000,Iowa,IA
3.3,Floyd County,CN1906700000000,Iowa,IA
3.0,Franklin County,CN1906900000000,Iowa,IA
3.6,Fremont County,CN1907100000000,Iowa,IA
2.5,Greene County,CN1907300000000,Iowa,IA
2.7,Grundy County,CN1907500000000,Iowa,IA
3.1,Guthrie County,CN1907700000000,Iowa,IA
2.3,Hamilton County,CN1907900000000,Iowa,IA
2.3,Hancock County,CN1908100000000,Iowa,IA
2.5,Hardin County,CN1908300000000,Iowa,IA
2.3,Harrison County,CN1908500000000,Iowa,IA
3.0,Henry County,CN1908700000000,Iowa,IA
3.1,Howard County,CN1908900000000,Iowa,IA
2.9,Humboldt County,CN1909100000000,Iowa,IA
2.5,Ida County,CN1909300000000,Iowa,IA
2.8,Iowa County,CN1909500000000,Iowa,IA
3.6,Jackson County,CN1909700000000,Iowa,IA
3.0,Jasper County,CN1909900000000,Iowa,IA
3.1,Jefferson County,CN1910100000000,Iowa,IA
2.2,Johnson County,CN1910300000000,Iowa,IA
3.6,Jones County,CN1910500000000,Iowa,IA
3.3,Keokuk County,CN1910700000000,Iowa,IA
2.4,Kossuth County,CN1910900000000,Iowa,IA
3.2,Lee County,CN1911100000000,Iowa,IA
3.2,Linn County,CN1911300000000,Iowa,IA
3.1,Louisa County,CN1911500000000,Iowa,IA
3.2,Lucas County,CN1911700000000,Iowa,IA
2.2,Lyon County,CN1911900000000,Iowa,IA
2.6,Madison County,CN1912100000000,Iowa,IA
2.2,Mahaska County,CN1912300000000,Iowa,IA
2.3,Marion County,CN1912500000000,Iowa,IA
5.6,Marshall County,CN1912700000000,Iowa,IA
3.2,Mills County,CN1912900000000,Iowa,IA
2.2,Mitchell County,CN1913100000000,Iowa,IA
2.6,Monona County,CN1913300000000,Iowa,IA
3.6,Monroe County,CN1913500000000,Iowa,IA
2.2,Montgomery County,CN1913700000000,Iowa,IA
3.3,Muscatine County,CN1913900000000,Iowa,IA
2.2,O'Brien County,CN1914100000000,Iowa,IA
1.9,Osceola County,CN1914300000000,Iowa,IA
2.5,Page County,CN1914500000000,Iowa,IA
2.3,Palo Alto County,CN1914700000000,Iowa,IA
2.5,Plymouth County,CN1914900000000,Iowa,IA
2.5,Pocahontas County,CN1915100000000,Iowa,IA
3.1,Polk County,CN1915300000000,Iowa,IA
3.0,Pottawattamie County,CN1915500000000,Iowa,IA
2.6,Poweshiek County,CN1915700000000,Iowa,IA
2.2,Ringgold County,CN1915900000000,Iowa,IA
2.5,Sac County,CN1916100000000,Iowa,IA
3.8,Scott County,CN1916300000000,Iowa,IA
2.6,Shelby County,CN1916500000000,Iowa,IA
1.8,Sioux County,CN1916700000000,Iowa,IA
2.1,Story County,CN1916900000000,Iowa,IA
4.4,Tama County,CN1917100000000,Iowa,IA
1.9,Taylor County,CN1917300000000,Iowa,IA
2.6,Union County,CN1917500000000,Iowa,IA
2.7,Van Buren County,CN1917700000000,Iowa,IA
4.2,Wapello County,CN1917900000000,Iowa,IA
2.5,Warren County,CN1918100000000,Iowa,IA
2.3,Washington County,CN1918300000000,Iowa,IA
2.7,Wayne County,CN1918500000000,Iowa,IA
3.0,Webster County,CN1918700000000,Iowa,IA
2.6,Winnebago County,CN1918900000000,Iowa,IA
2.5,Winneshiek County,CN1919100000000,Iowa,IA
3.1,Woodbury County,CN1919300000000,Iowa,IA
2.6,Worth County,CN1919500000000,Iowa,IA
2.4,Wright County,CN1919700000000,Iowa,IA
3.8,Allen County,CN2000100000000,Kansas,KS
2.9,Anderson County,CN2000300000000,Kansas,KS
3.6,Atchison County,CN2000500000000,Kansas,KS
2.4,Barber County,CN2000700000000,Kansas,KS
3.3,Barton County,CN2000900000000,Kansas,KS
5.5,Bourbon County,CN2001100000000,Kansas,KS
3.6,Brown County,CN2001300000000,Kansas,KS
3.4,Butler County,CN2001500000000,Kansas,KS
3.5,Chase County,CN2001700000000,Kansas,KS
3.8,Chautauqua County,CN2001900000000,Kansas,KS
2.8,Cherokee County,CN2002100000000,Kansas,KS
2.6,Cheyenne County,CN2002300000000,Kansas,KS
2.4,Clark County,CN2002500000000,Kansas,KS
3.2,Clay County,CN2002700000000,Kansas,KS
3.1,Cloud County,CN2002900000000,Kansas,KS
4.0,Coffey County,CN2003100000000,Kansas,KS
2.6,Comanche County,CN2003300000000,Kansas,KS
4.0,Cowley County,CN2003500000000,Kansas,KS
3.5,Crawford County,CN2003700000000,Kansas,KS
2.7,Decatur County,CN2003900000000,Kansas,KS
5.3,Dickinson County,CN2004100000000,Kansas,KS
3.4,Doniphan County,CN2004300000000,Kansas,KS
2.8,Douglas County,CN2004500000000,Kansas,KS
3.0,Edwards County,CN2004700000000,Kansas,KS
3.6,Elk County,CN2004900000000,Kansas,KS
2.5,Ellis County,CN2005100000000,Kansas,KS
6.3,Ellsworth County,CN2005300000000,Kansas,KS
2.3,Finney County,CN2005500000000,Kansas,KS
2.5,Ford County,CN2005700000000,Kansas,KS
3.6,Franklin County,CN2005900000000,Kansas,KS
4.3,Geary County,CN2006100000000,Kansas,KS
2.9,Gove County,CN2006300000000,Kansas,KS
3.4,Graham County,CN2006500000000,Kansas,KS
2.9,Grant County,CN2006700000000,Kansas,KS
2.1,Gray County,CN2006900000000,Kansas,KS
2.4,Greeley County,CN2007100000000,Kansas,KS
3.6,Greenwood County,CN2007300000000,Kansas,KS
2.3,Hamilton County,CN2007500000000,Kansas,KS
3.2,Harper County,CN2007700000000,Kansas,KS
3.9,Harvey County,CN2007900000000,Kansas,KS
2.5,Haskell County,CN2008100000000,Kansas,KS
2.4,Hodgeman County,CN2008300000000,Kansas,KS
3.1,Jackson County,CN2008500000000,Kansas,KS
3.1,Jefferson County,CN2008700000000,Kansas,KS
3.7,Jewell County,CN2008900000000,Kansas,KS
2.9,Johnson County,CN2009100000000,Kansas,KS
2.8,Kearny County,CN2009300000000,Kansas,KS
2.7,Kingman County,CN2009500000000,Kansas,KS
2.5,Kiowa County,CN2009700000000,Kansas,KS
3.3,Labette County,CN2009900000000,Kansas,KS
3.0,Lane County,CN2010100000000,Kansas,KS
3.4,Leavenworth County,CN2010300000000,Kansas,KS
7.8,Lincoln County,CN2010500000000,Kansas,KS
4.4,Linn County,CN2010700000000,Kansas,KS
2.4,Logan County,CN2010900000000,Kansas,KS
3.3,Lyon County,CN2011100000000,Kansas,KS
2.7,McPherson County,CN2011300000000,Kansas,KS
3.4,Marion County,CN2011500000000,Kansas,KS
3.2,Marshall County,CN2011700000000,Kansas,KS
2.3,Meade County,CN2011900000000,Kansas,KS
3.2,Miami County,CN2012100000000,Kansas,KS
3.3,Mitchell County,CN2012300000000,Kansas,KS
3.5,Montgomery County,CN2012500000000,Kansas,KS
2.4,Morris County,CN2012700000000,Kansas,KS
2.7,Morton County,CN2012900000000,Kansas,KS
2.1,Nemaha County,CN2013100000000,Kansas,KS
3.5,Neosho County,CN2013300000000,Kansas,KS
2.7,Ness County,CN2013500000000,Kansas,KS
2.6,Norton County,CN2013700000000,Kansas,KS
3.4,Osage County,CN2013900000000,Kansas,KS
4.2,Osborne County,CN2014100000000,Kansas,KS
3.8,Ottawa County,CN2014300000000,Kansas,KS
2.8,Pawnee County,CN2014500000000,Kansas,KS
2.8,Phillips County,CN2014700000000,Kansas,KS
2.6,Pottawatomie County,CN2014900000000,Kansas,KS
3.0,Pratt County,CN2015100000000,Kansas,KS
2.1,Rawlins County,CN2015300000000,Kansas,KS
3.4,Reno County,CN2015500000000,Kansas,KS
2.2,Republic County,CN2015700000000,Kansas,KS
3.1,Rice County,CN2015900000000,Kansas,KS
2.7,Riley County,CN2016100000000,Kansas,KS
2.9,Rooks County,CN2016300000000,Kansas,KS
3.2,Rush County,CN2016500000000,Kansas,KS
5.7,Russell County,CN2016700000000,Kansas,KS
4.4,Saline County,CN2016900000000,Kansas,KS
2.4,Scott County,CN2017100000000,Kansas,KS
3.7,Sedgwick County,CN2017300000000,Kansas,KS
2.5,Seward County,CN2017500000000,Kansas,KS
3.4,Shawnee County,CN2017700000000,Kansas,KS
1.9,Sheridan County,CN2017900000000,Kansas,KS
2.9,Sherman County,CN2018100000000,Kansas,KS
2.3,Smith County,CN2018300000000,Kansas,KS
2.6,Stafford County,CN2018500000000,Kansas,KS
2.7,Stanton County,CN2018700000000,Kansas,KS
2.8,Stevens County,CN2018900000000,Kansas,KS
3.7,Sumner County,CN2019100000000,Kansas,KS
2.2,Thomas County,CN2019300000000,Kansas,KS
2.7,Trego County,CN2019500000000,Kansas,KS
3.3,Wabaunsee County,CN2019700000000,Kansas,KS
2.8,Wallace County,CN2019900000000,Kansas,KS
2.7,Washington County,CN2020100000000,Kansas,KS
2.5,Wichita County,CN2020300000000,Kansas,KS
4.4,Wilson County,CN2020500000000,Kansas,KS
5.7,Woodson County,CN2020700000000,Kansas,KS
4.0,Wyandotte County,CN2020900000000,Kansas,KS
5.2,Adair County,CN2100100000000,Kentucky,KY
4.6,Allen County,CN2100300000000,Kentucky,KY
4.6,Anderson County,CN2100500000000,Kentucky,KY
5.4,Ballard County,CN2100700000000,Kentucky,KY
5.7,Barren County,CN2100900000000,Kentucky,KY
7.1,Bath County,CN2101100000000,Kentucky,KY
6.9,Bell County,CN2101300000000,Kentucky,KY
4.4,Boone County,CN2101500000000,Kentucky,KY
4.4,Bourbon County,CN2101700000000,Kentucky,KY
6.2,Boyd County,CN2101900000000,Kentucky,KY
5.2,Boyle County,CN2102100000000,Kentucky,KY
6.7,Bracken County,CN2102300000000,Kentucky,KY
7.4,Breathitt County,CN2102500000000,Kentucky,KY
5.7,Breckinridge County,CN2102700000000,Kentucky,KY
4.5,Bullitt County,CN2102900000000,Kentucky,KY
5.5,Butler County,CN2103100000000,Kentucky,KY
4.3,Caldwell County,CN2103300000000,Kentucky,KY
5.4,Calloway County,CN2103500000000,Kentucky,KY
4.6,Campbell County,CN2103700000000,Kentucky,KY
5.8,Carlisle County,CN2103900000000,Kentucky,KY
4.8,Carroll County,CN2104100000000,Kentucky,KY
8.6,Carter County,CN2104300000000,Kentucky,KY
6.0,Casey County,CN2104500000000,Kentucky,KY
6.0,Christian County,CN2104700000000,Kentucky,KY
4.8,Clark County,CN2104900000000,Kentucky,KY
7.7,Clay County,CN2105100000000,Kentucky,KY
6.6,Clinton County,CN2105300000000,Kentucky,KY
5.5,Crittenden County,CN2105500000000,Kentucky,KY
5.3,Cumberland County,CN2105700000000,Kentucky,KY
4.9,Daviess County,CN2105900000000,Kentucky,KY
5.9,Edmonson County,CN2106100000000,Kentucky,KY
10.3,Elliott County,CN2106300000000,Kentucky,KY
6.3,Estill County,CN2106500000000,Kentucky,KY
4.1,Fayette County,CN2106700000000,Kentucky,KY
6.3,Fleming County,CN2106900000000,Kentucky,KY
7.0,Floyd County,CN2107100000000,Kentucky,KY
4.5,Franklin County,CN2107300000000,Kentucky,KY
5.2,Fulton County,CN2107500000000,Kentucky,KY
4.9,Gallatin County,CN2107700000000,Kentucky,KY
5.1,Garrard County,CN2107900000000,Kentucky,KY
4.8,Grant County,CN2108100000000,Kentucky,KY
4.6,Graves County,CN2108300000000,Kentucky,KY
6.0,Grayson County,CN2108500000000,Kentucky,KY
5.7,Green County,CN2108700000000,Kentucky,KY
7.3,Greenup County,CN2108900000000,Kentucky,KY
5.8,Hancock County,CN2109100000000,Kentucky,KY
5.5,Hardin County,CN2109300000000,Kentucky,KY
8.0,Harlan County,CN2109500000000,Kentucky,KY
4.4,Harrison County,CN2109700000000,Kentucky,KY
5.3,Hart County,CN2109900000000,Kentucky,KY
5.0,Henderson County,CN2110100000000,Kentucky,KY
4.6,Henry County,CN2110300000000,Kentucky,KY
4.9,Hickman County,CN2110500000000,Kentucky,KY
5.3,Hopkins County,CN2110700000000,Kentucky,KY
7.5,Jackson County,CN2110900000000,Kentucky,KY
4.7,Jefferson County,CN2111100000000,Kentucky,KY
4.2,Jessamine County,CN2111300000000,Kentucky,KY
7.5,Johnson County,CN2111500000000,Kentucky,KY
4.4,Kenton County,CN2111700000000,Kentucky,KY
7.3,Knott County,CN2111900000000,Kentucky,KY
7.0,Knox County,CN2112100000000,Kentucky,KY
5.1,Larue County,CN2112300000000,Kentucky,KY
6.3,Laurel County,CN2112500000000,Kentucky,KY
8.6,Lawrence County,CN2112700000000,Kentucky,KY
5.8,Lee County,CN2112900000000,Kentucky,KY
6.4,Leslie County,CN2113100000000,Kentucky,KY
6.3,Letcher County,CN2113300000000,Kentucky,KY
10.7,Lewis County,CN2113500000000,Kentucky,KY
6.8,Lincoln County,CN2113700000000,Kentucky,KY
5.7,Livingston County,CN2113900000000,Kentucky,KY
5.3,Logan County,CN2114100000000,Kentucky,KY
5.8,Lyon County,CN2114300000000,Kentucky,KY
5.1,McCracken County,CN2114500000000,Kentucky,KY
6.3,McCreary County,CN2114700000000,Kentucky,KY
5.4,McLean County,CN2114900000000,Kentucky,KY
4.8,Madison County,CN2115100000000,Kentucky,KY
9.0,Magoffin County,CN2115300000000,Kentucky,KY
5.3,Marion County,CN2115500000000,Kentucky,KY
5.8,Marshall County,CN2115700000000,Kentucky,KY
10.0,Martin County,CN2115900000000,Kentucky,KY
6.5,Mason County,CN2116100000000,Kentucky,KY
4.9,Meade County,CN2116300000000,Kentucky,KY
7.5,Menifee County,CN2116500000000,Kentucky,KY
4.8,Mercer County,CN2116700000000,Kentucky,KY
5.5,Metcalfe County,CN2116900000000,Kentucky,KY
5.6,Monroe County,CN2117100000000,Kentucky,KY
5.5,Montgomery County,CN2117300000000,Kentucky,KY
6.6,Morgan County,CN2117500000000,Kentucky,KY
6.4,Muhlenberg County,CN2117700000000,Kentucky,KY
4.7,Nelson County,CN2117900000000,Kentucky,KY
4.4,Nicholas County,CN2118100000000,Kentucky,KY
6.4,Ohio County,CN2118300000000,Kentucky,KY
4.1,Oldham County,CN2118500000000,Kentucky,KY
4.8,Owen County,CN2118700000000,Kentucky,KY
6.4,Owsley County,CN2118900000000,Kentucky,KY
5.2,Pendleton County,CN2119100000000,Kentucky,KY
5.4,Perry County,CN2119300000000,Kentucky,KY
6.5,Pike County,CN2119500000000,Kentucky,KY
5.4,Powell County,CN2119700000000,Kentucky,KY
5.8,Pulaski County,CN2119900000000,Kentucky,KY
6.0,Robertson County,CN2120100000000,Kentucky,KY
5.7,Rockcastle County,CN2120300000000,Kentucky,KY
6.0,Rowan County,CN2120500000000,Kentucky,KY
5.2,Russell County,CN2120700000000,Kentucky,KY
4.1,Scott County,CN2120900000000,Kentucky,KY
4.0,Shelby County,CN2121100000000,Kentucky,KY
5.0,Simpson County,CN2121300000000,Kentucky,KY
4.4,Spencer County,CN2121500000000,Kentucky,KY
5.0,Taylor County,CN2121700000000,Kentucky,KY
4.8,Todd County,CN2121900000000,Kentucky,KY
5.4,Trigg County,CN2122100000000,Kentucky,KY
4.9,Trimble County,CN2122300000000,Kentucky,KY
4.7,Union County,CN2122500000000,Kentucky,KY
4.4,Warren County,CN2122700000000,Kentucky,KY
4.2,Washington County,CN2122900000000,Kentucky,KY
6.7,Wayne County,CN2123100000000,Kentucky,KY
5.3,Webster County,CN2123300000000,Kentucky,KY
5.0,Whitley County,CN2123500000000,Kentucky,KY
9.4,Wolfe County,CN2123700000000,Kentucky,KY
3.8,Woodford County,CN2123900000000,Kentucky,KY
4.0,Acadia Parish,CN2200100000000,Louisiana,LA
4.8,Allen Parish,CN2200300000000,Louisiana,LA
3.5,Ascension Parish,CN2200500000000,Louisiana,LA
4.6,Assumption Parish,CN2200700000000,Louisiana,LA
4.6,Avoyelles Parish,CN2200900000000,Louisiana,LA
4.4,Beauregard Parish,CN2201100000000,Louisiana,LA
5.3,Bienville Parish,CN2201300000000,Louisiana,LA
3.8,Bossier Parish,CN2201500000000,Louisiana,LA
4.3,Caddo Parish,CN2201700000000,Louisiana,LA
4.4,Calcasieu Parish,CN2201900000000,Louisiana,LA
5.1,Caldwell Parish,CN2202100000000,Louisiana,LA
5.0,Cameron Parish,CN2202300000000,Louisiana,LA
5.3,Catahoula Parish,CN2202500000000,Louisiana,LA
5.7,Claiborne Parish,CN2202700000000,Louisiana,LA
6.1,Concordia Parish,CN2202900000000,Louisiana,LA
4.7,De Soto Parish,CN2203100000000,Louisiana,LA
3.9,East Baton Rouge Parish,CN2203300000000,Louisiana,LA
11.9,East Carroll Parish,CN2203500000000,Louisiana,LA
4.4,East Feliciana Parish,CN2203700000000,Louisiana,LA
4.7,Evangeline Parish,CN2203900000000,Louisiana,LA
5.7,Franklin Parish,CN2204100000000,Louisiana,LA
4.3,Grant Parish,CN2204300000000,Louisiana,LA
4.4,Iberia Parish,CN2204500000000,Louisiana,LA
4.8,Iberville Parish,CN2204700000000,Louisiana,LA
4.8,Jackson Parish,CN2204900000000,Louisiana,LA
3.8,Jefferson Parish,CN2205100000000,Louisiana,LA
4.7,Jefferson Davis Parish,CN2205300000000,Louisiana,LA
3.5,Lafayette Parish,CN2205500000000,Louisiana,LA
3.6,Lafourche Parish,CN2205700000000,Louisiana,LA
3.5,LaSalle Parish,CN2205900000000,Louisiana,LA
4.4,Lincoln Parish,CN2206100000000,Louisiana,LA
3.5,Livingston Parish,CN2206300000000,Louisiana,LA
7.4,Madison Parish,CN2206500000000,Louisiana,LA
6.7,Morehouse Parish,CN2206700000000,Louisiana,LA
5.2,Natchitoches Parish,CN2206900000000,Louisiana,LA
4.5,Orleans Parish,CN2207100000000,Louisiana,LA
4.4,Ouachita Parish,CN2207300000000,Louisiana,LA
4.0,Plaquemines Parish,CN2207500000000,Louisiana,LA
4.8,Pointe Coupee Parish,CN2207700000000,Louisiana,LA
3.9,Rapides Parish,CN2207900000000,Louisiana,LA
4.8,Red River Parish,CN2208100000000,Louisiana,LA
4.9,Richland Parish,CN2208300000000,Louisiana,LA
5.0,Sabine Parish,CN2208500000000,Louisiana,LA
4.5,St. Bernard Parish,CN2208700000000,Louisiana,LA
3.7,St. Charles Parish,CN2208900000000,Louisiana,LA
6.2,St. Helena Parish,CN2209100000000,Louisiana,LA
4.9,St. James Parish,CN2209300000000,Louisiana,LA
4.9,St. John the Baptist Parish,CN2209500000000,Louisiana,LA
5.0,St. Landry Parish,CN2209700000000,Louisiana,LA
3.7,St. Martin Parish,CN2209900000000,Louisiana,LA
5.1,St. Mary Parish,CN2210100000000,Louisiana,LA
3.7,St. Tammany Parish,CN2210300000000,Louisiana,LA
4.6,Tangipahoa Parish,CN2210500000000,Louisiana,LA
7.4,Tensas Parish,CN2210700000000,Louisiana,LA
3.7,Terrebonne Parish,CN2210900000000,Louisiana,LA
5.0,Union Parish,CN2211100000000,Louisiana,LA
4.0,Vermilion Parish,CN2211300000000,Louisiana,LA
5.7,Vernon Parish,CN2211500000000,Louisiana,LA
4.4,Washington Parish,CN2211700000000,Louisiana,LA
5.2,Webster Parish,CN2211900000000,Louisiana,LA
3.7,West Baton Rouge Parish,CN2212100000000,Louisiana,LA
7.1,West Carroll Parish,CN2212300000000,Louisiana,LA
3.1,West Feliciana Parish,CN2212500000000,Louisiana,LA
5.1,Winn Parish,CN2212700000000,Louisiana,LA
3.5,Androscoggin County,CN2300100000000,Maine,ME
4.7,Aroostook County,CN2300300000000,Maine,ME
2.9,Cumberland County,CN2300500000000,Maine,ME
4.2,Franklin County,CN2300700000000,Maine,ME
4.3,Hancock County,CN2300900000000,Maine,ME
3.3,Kennebec County,CN2301100000000,Maine,ME
4.1,Knox County,CN2301300000000,Maine,ME
3.9,Lincoln County,CN2301500000000,Maine,ME
4.0,Oxford County,CN2301700000000,Maine,ME
3.8,Penobscot County,CN2301900000000,Maine,ME
5.6,Piscataquis County,CN2302100000000,Maine,ME
3.0,Sagadahoc County,CN2302300000000,Maine,ME
4.9,Somerset County,CN2302500000000,Maine,ME
3.9,Waldo County,CN2302700000000,Maine,ME
4.8,Washington County,CN2302900000000,Maine,ME
3.1,York County,CN2303100000000,Maine,ME
4.0,Allegany County,CN2400100000000,Maryland,MD
2.3,Anne Arundel County,CN2400300000000,Maryland,MD
2.8,Baltimore County,CN2400500000000,Maryland,MD
2.2,Calvert County,CN2400900000000,Maryland,MD
2.7,Caroline County,CN2401100000000,Maryland,MD
2.0,Carroll County,CN2401300000000,Maryland,MD
2.9,Cecil County,CN2401500000000,Maryland,MD
2.8,Charles County,CN2401700000000,Maryland,MD
3.3,Dorchester County,CN2401900000000,Maryland,MD
2.2,Frederick County,CN2402100000000,Maryland,MD
3.4,Garrett County,CN2402300000000,Maryland,MD
2.4,Harford County,CN2402500000000,Maryland,MD
2.3,Howard County,CN2402700000000,Maryland,MD
3.4,Kent County,CN2402900000000,Maryland,MD
2.4,Montgomery County,CN2403100000000,Maryland,MD
3.1,Prince George's County,CN2403300000000,Maryland,MD
2.1,Queen Anne's County,CN2403500000000,Maryland,MD
2.3,St. Mary's County,CN2403700000000,Maryland,MD
3.6,Somerset County,CN2403900000000,Maryland,MD
2.9,Talbot County,CN2404100000000,Maryland,MD
2.9,Washington County,CN2404300000000,Maryland,MD
3.3,Wicomico County,CN2404500000000,Maryland,MD
5.4,Worcester County,CN2404700000000,Maryland,MD
3.8,Baltimore city,CN2451000000000,Maryland,MD
5.4,Barnstable County,CN2500100000000,Massachusetts,MA
4.2,Berkshire County,CN2500300000000,Massachusetts,MA
4.7,Bristol County,CN2500500000000,Massachusetts,MA
6.0,Dukes County,CN2500700000000,Massachusetts,MA
4.2,Essex County,CN2500900000000,Massachusetts,MA
3.7,Franklin County,CN2501100000000,Massachusetts,MA
5.0,Hampden County,CN2501300000000,Massachusetts,MA
3.9,Hampshire County,CN2501500000000,Massachusetts,MA
3.7,Middlesex County,CN2501700000000,Massachusetts,MA
9.3,Nantucket County/town,CN2501900000000,Massachusetts,MA
3.8,Norfolk County,CN2502100000000,Massachusetts,MA
4.2,Plymouth County,CN2502300000000,Massachusetts,MA
4.0,Suffolk County,CN2502500000000,Massachusetts,MA
4.2,Worcester County,CN2502700000000,Massachusetts,MA
10.7,Alcona County,CN2600100000000,Michigan,MI
11.0,Alger County,CN2600300000000,Michigan,MI
4.7,Allegan County,CN2600500000000,Michigan,MI
5.8,Alpena County,CN2600700000000,Michigan,MI
7.0,Antrim County,CN2600900000000,Michigan,MI
8.0,Arenac County,CN2601100000000,Michigan,MI
8.6,Baraga County,CN2601300000000,Michigan,MI
5.0,Barry County,CN2601500000000,Michigan,MI
